DBN,Cohort Year,pct_Grads
10X284,2013,77.2
10X284,2012,67.4
10X284,2011,65
10X284,2010,65.4
10X284,2009,66.3
10X319,2015,12.2
10X319,2014,13.6
10X319,2013,8.2
10X319,2012,9.8
10X319,2011,11.1
10X319,2010,8.7
10X319,2009,12.4
10X342,2015,65
10X342,2014,72.8
10X342,2013,76.8
10X342,2012,71
10X342,2011,67.3
10X342,2010,61.8
10X342,2009,63.8
10X351,2015,70.8
10X351,2014,61.9
10X351,2013,51.4
10X351,2012,0
10X351,2011,s
10X353,2015,92.7
10X353,2014,80.4
10X353,2013,85.7
10X368,2015,90.7
10X368,2014,76.7
10X368,2013,85.6
10X368,2012,84.4
10X368,2011,84.4
10X368,2010,89.7
10X368,2009,69.6
10X374,2015,87.9
10X374,2014,92.1
10X374,2013,90.9
10X374,2012,90.6
10X374,2011,80
10X374,2010,84.1
10X374,2009,85
10X397,2015,20.2
10X397,2014,26.1
10X397,2013,22.1
10X397,2012,28.2
10X397,2011,25.3
10X397,2010,18.9
10X397,2009,19.8
10X433,2015,81.4
10X433,2014,79.3
10X433,2013,82.1
10X433,2012,68.8
10X433,2011,57.9
10X433,2010,72.9
10X433,2009,68.1
10X434,2015,82.8
10X434,2014,87.9
10X434,2013,91.8
10X434,2012,82.8
10X434,2011,60.6
10X434,2010,69.8
10X434,2009,64.9
10X437,2015,95.2
10X437,2014,96.6
10X437,2013,93.1
10X437,2012,97.3
10X437,2011,91
10X437,2010,77.4
10X437,2009,83.8
10X438,2015,89.1
10X438,2014,85.5
10X438,2013,72.7
10X438,2012,64.9
10X438,2011,48.3
10X438,2010,40.4
10X438,2009,38
10X439,2015,95.2
10X439,2014,91.7
10X439,2013,85.3
10X439,2012,77.7
10X439,2011,71.9
10X439,2010,76
10X439,2009,68.7
10X440,2015,77.9
10X440,2014,67.3
10X440,2013,50.7
10X440,2012,48.4
10X440,2011,45.6
10X440,2010,45.7
10X440,2009,54.6
10X442,2015,96.9
10X442,2014,94.7
10X442,2013,95.2
10X442,2012,91.3
10X442,2011,92.1
10X442,2010,88.2
10X442,2009,86.8
10X445,2015,99.6
10X445,2014,99.6
10X445,2013,99.9
10X445,2012,99.7
10X445,2011,99.1
10X445,2010,99.6
10X445,2009,99.7
10X475,2010,39.8
10X475,2009,39.2
10X477,2015,94.6
10X477,2014,90.8
10X477,2013,90.4
10X477,2012,92.9
10X477,2011,92
10X477,2010,91.1
10X477,2009,90.5
10X524,2015,74.1
10X524,2014,65.9
10X524,2013,62.9
10X524,2012,40
10X524,2011,45
10X524,2010,s
10X546,2015,83.5
10X546,2014,80.6
10X546,2013,63
10X546,2012,72.4
10X546,2011,63.7
10X546,2010,71.4
10X546,2009,75.5
10X549,2015,85.3
10X549,2014,85.3
10X549,2013,73.8
10X549,2012,76
10X549,2011,59.9
10X549,2010,64.3
10X549,2009,56.9
10X565,2015,75
10X565,2014,76
10X565,2013,62.6
10X565,2012,81.7
10X565,2011,s
10X660,2011,51
10X660,2010,33.3
10X660,2009,31.7
10X696,2015,100
10X696,2014,100
10X696,2013,98.7
10X696,2012,100
10X696,2011,99
10X696,2010,100
10X696,2009,100
11X249,2015,100
11X249,2014,94.3
11X249,2013,94.5
11X249,2012,90.2
11X249,2011,96.5
11X249,2010,96.9
11X249,2009,98.2
11X253,2015,71.3
11X253,2014,64.4
11X253,2013,67.7
11X253,2012,69.8
11X253,2011,51.8
11X253,2010,64.4
11X253,2009,53.2
11X265,2015,76.2
11X265,2014,61.6
11X265,2013,60.2
11X265,2012,66.7
11X265,2011,83.7
11X265,2010,71.3
11X265,2009,65.8
11X270,2015,70.5
11X270,2014,77
11X270,2013,64.6
11X270,2012,63
11X270,2011,70.3
11X270,2010,70
11X270,2009,73.3
11X275,2015,83.3
11X275,2014,72.5
11X275,2013,61.4
11X275,2012,82.6
11X275,2011,77.8
11X275,2010,85.8
11X275,2009,85.7
11X288,2015,89.7
11X288,2014,87.1
11X288,2013,89.2
11X288,2012,83.4
11X288,2011,82.2
11X288,2010,82.1
11X288,2009,88.4
11X290,2015,84.5
11X290,2014,74.7
11X290,2013,81.7
11X290,2012,76.5
11X290,2011,69.9
11X290,2010,69.5
11X290,2009,66.1
11X299,2015,71.6
11X299,2014,73.1
11X299,2013,81
11X299,2012,71.7
11X299,2011,71
11X299,2010,67.3
11X299,2009,61
11X415,2010,50
11X415,2009,36.6
11X418,2015,76.7
11X418,2014,72.3
11X418,2013,66.1
11X418,2012,61.5
11X418,2011,52.1
11X418,2010,57.4
11X418,2009,56.4
11X455,2015,73.7
11X455,2014,78.3
11X455,2013,76.2
11X455,2012,69.2
11X455,2011,63.1
11X455,2010,66.8
11X455,2009,58.4
11X508,2015,81.1
11X508,2014,82
11X508,2013,78
11X508,2012,77.4
11X508,2011,78
11X508,2010,s
11X508,2009,s
11X509,2015,83.3
11X509,2014,74.1
11X509,2013,71.8
11X509,2012,65.1
11X509,2011,65.2
11X509,2010,s
11X513,2015,83.5
11X513,2014,90
11X513,2013,86.6
11X513,2012,85.3
11X513,2011,88.1
11X513,2010,73.9
11X513,2009,84.1
11X514,2015,63.5
11X514,2014,65
11X514,2013,63.5
11X514,2012,67.3
11X514,2011,63.6
11X514,2010,72.6
11X514,2009,56.7
11X541,2010,53.3
11X541,2009,44
11X542,2015,86.4
11X542,2014,91
11X542,2013,91.2
11X542,2012,89.2
11X542,2011,86.5
11X542,2010,88.5
11X542,2009,94.7
11X544,2015,81.6
11X544,2014,74.2
11X544,2013,75.2
11X544,2012,63.7
11X544,2011,59.7
11X544,2010,72.9
11X544,2009,70.5
11X545,2015,66.3
11X545,2014,63.6
11X545,2013,69.3
11X545,2012,71.4
11X545,2011,68.9
11X545,2010,58.6
11X545,2009,76.2
12X242,2015,84.8
12X242,2014,88.9
12X242,2013,89.2
12X242,2012,88.5
12X242,2011,83.5
12X242,2010,80.5
12X245,2010,0
12X245,2009,38.8
12X248,2015,58.8
12X248,2014,44.6
12X248,2013,50.5
12X248,2012,58.1
12X248,2011,65.5
12X248,2010,63.9
12X248,2009,71.1
12X251,2015,65
12X251,2014,72.6
12X251,2013,67.1
12X251,2012,64.7
12X251,2011,59.8
12X251,2010,63.9
12X251,2009,54.9
12X262,2010,36.7
12X262,2009,22.4
12X267,2015,90.1
12X267,2014,93.8
12X267,2013,95.8
12X267,2012,90.3
12X267,2011,84.5
12X267,2010,89.3
12X267,2009,72.5
12X271,2015,75.4
12X271,2014,75
12X271,2013,78.4
12X271,2012,84.8
12X271,2011,75.5
12X271,2010,80
12X271,2009,68.9
12X278,2013,0
12X278,2012,40.9
12X278,2011,29.8
12X278,2010,35.5
12X278,2009,43.3
12X321,2013,s
12X321,2012,28.6
12X321,2011,11.4
12X321,2010,21.7
12X321,2009,28
12X372,2015,0
12X372,2014,76.7
12X372,2013,72.3
12X372,2012,74.7
12X372,2011,77.1
12X372,2010,67.7
12X372,2009,s
12X388,2015,84.6
12X388,2014,76.8
12X388,2013,78.2
12X388,2012,83.6
12X388,2011,87.6
12X388,2010,72
12X388,2009,67.6
12X446,2015,25
12X446,2014,13.7
12X446,2013,16.9
12X446,2012,9.5
12X446,2011,20.3
12X446,2010,14.3
12X446,2009,20.6
12X478,2015,98.5
12X478,2014,88.2
12X478,2013,95.6
12X478,2012,85.9
12X478,2011,97.9
12X478,2010,89.7
12X478,2009,97.3
12X479,2015,59
12X479,2014,57.8
12X479,2013,43
12X479,2012,40.7
12X479,2011,46.2
12X479,2010,47.3
12X479,2009,59.4
12X480,2015,11.7
12X480,2014,9.7
12X480,2013,9.2
12X480,2012,3.8
12X480,2011,9.4
12X480,2010,13.1
12X480,2009,11.7
12X511,2015,73.8
12X511,2014,68.9
12X511,2013,64.8
12X511,2012,68.2
12X511,2011,74.1
12X511,2010,s
12X521,2015,72.2
12X521,2014,68.1
12X521,2013,63.1
12X521,2012,73
12X521,2011,76
12X521,2010,s
12X550,2015,57.9
12X550,2014,44.6
12X550,2013,38.5
12X550,2012,45.2
12X550,2011,56.4
12X550,2010,63.3
12X550,2009,47.4
12X684,2013,53.3
12X682,2015,73
12X682,2014,68.9
12X682,2013,67.9
12X682,2012,66.4
12X682,2011,65.7
12X682,2010,66.1
12X682,2009,66.2
12X684,2012,55.3
12X684,2015,62.4
12X684,2014,50.5
12X684,2011,62.2
12X684,2010,63.3
12X684,2009,64.5
12X690,2010,43.3
12X690,2009,42.4
12X692,2015,0
12X692,2014,6.7
12X692,2013,62.5
12X692,2012,38.4
12X692,2011,52.3
12X692,2010,44.8
12X692,2009,44.8
13K265,2015,69.1
13K265,2014,70.8
13K265,2013,69.7
13K265,2012,69.2
13K265,2011,50.7
13K265,2010,65.8
13K265,2009,63
13K336,2009,66.7
13K350,2015,86
13K350,2014,78
13K350,2013,77.6
13K350,2012,82.5
13K350,2011,56.1
13K350,2010,59.5
13K350,2009,48.5
13K412,2015,82.8
13K412,2014,76.1
13K412,2013,78.7
13K412,2012,68.7
13K412,2011,78
13K412,2010,77.7
13K412,2009,71.3
13K419,2015,95.5
13K419,2014,90.6
13K419,2013,83.6
13K419,2012,87.8
13K419,2011,72.5
13K419,2010,70.6
13K419,2009,69.3
13K430,2015,96.8
13K430,2014,98.1
13K430,2013,98.3
13K430,2012,97.8
13K430,2011,97.4
13K430,2010,98
13K430,2009,97.8
13K439,2015,73.3
13K439,2014,77.9
13K439,2013,79.8
13K439,2012,81.4
13K439,2011,89
13K439,2010,86.9
13K439,2009,82.7
13K483,2015,95.8
13K483,2014,92.8
13K483,2013,90.9
13K483,2012,95.2
13K483,2011,85.7
13K483,2010,87.9
13K483,2009,88.7
13K499,2015,72.7
13K499,2014,72.5
13K499,2013,77.5
13K499,2012,69.2
13K499,2011,49.3
13K499,2010,67.6
13K499,2009,71.1
13K509,2011,s
13K509,2010,0
13K509,2009,46.3
13K527,2015,90
13K527,2014,86.8
13K527,2013,78.3
13K527,2012,73
13K527,2011,84.9
13K527,2010,87.3
13K527,2009,77.8
13K553,2015,16.9
13K553,2014,17.9
13K553,2013,24.1
13K553,2012,19.4
13K553,2011,27.1
13K553,2010,33.3
13K553,2009,24.3
13K575,2015,s
13K575,2014,45.5
13K575,2013,14.8
13K575,2012,32.1
13K575,2011,21.7
13K575,2010,31.1
13K575,2009,8.9
13K594,2015,s
13K594,2014,90.5
13K594,2013,55.8
13K594,2012,63.9
13K594,2011,57.3
13K594,2010,63.2
13K594,2009,67.3
13K595,2015,98.6
13K595,2014,97.9
13K595,2013,97.6
13K595,2012,97.7
13K595,2011,96.2
13K595,2010,97.8
13K595,2009,94.2
13K605,2015,92.4
13K605,2014,74.8
13K605,2013,74.1
13K605,2012,81.1
13K605,2011,74.7
13K605,2010,78.1
13K605,2009,66.1
13K616,2015,6.5
13K616,2014,8.6
13K616,2013,9.1
13K616,2012,19.2
13K616,2011,5.6
13K616,2010,8.2
13K616,2009,5.2
13K670,2015,97.9
13K670,2014,95
13K670,2013,91.3
13K670,2012,96.9
13K670,2011,91.2
13K670,2010,95.4
13K670,2009,95.1
13K674,2015,85.5
13K674,2014,76.4
13K674,2013,85.3
13K674,2012,86
13K674,2011,87.7
13K674,2010,59.4
13K674,2009,74.6
14K071,2015,59.8
14K071,2014,68.8
14K071,2013,66
14K071,2012,48.7
14K071,2011,49.4
14K071,2010,58.3
14K071,2009,48.1
14K322,2014,s
14K322,2013,s
14K322,2012,50
14K322,2011,33.3
14K322,2010,21.7
14K322,2009,22.2
14K449,2015,97.4
14K449,2014,96.4
14K449,2013,98.8
14K449,2012,95.7
14K449,2011,98.1
14K449,2010,99.1
14K449,2009,98.8
14K454,2015,81.7
14K454,2014,82.9
14K454,2013,69.6
14K454,2012,69.6
14K454,2011,65.3
14K454,2010,50.5
14K454,2009,48.7
14K474,2015,76.6
14K474,2014,76.7
14K474,2013,77.7
14K474,2012,71.4
14K474,2011,67.8
14K474,2010,59.6
14K474,2009,59.3
14K477,2015,75
14K477,2014,66.4
14K477,2013,64.3
14K477,2012,61.4
14K477,2011,42.9
14K477,2010,55
14K477,2009,43.3
14K478,2015,79.9
14K478,2014,81.9
14K478,2013,79
14K478,2012,84.1
14K478,2011,75.6
14K478,2010,75.6
14K478,2009,73.7
14K488,2015,93.5
14K488,2014,92.4
14K488,2013,92.4
14K488,2012,90.1
14K488,2011,88
14K488,2010,83.5
14K488,2009,74
14K558,2015,96.8
14K558,2014,97.7
14K558,2013,95.4
14K558,2012,94.1
14K558,2011,93.2
14K558,2010,90.5
14K558,2009,90.2
14K561,2015,96
14K561,2014,95.5
14K561,2013,94.6
14K561,2012,89.5
14K561,2011,91.8
14K561,2010,87.3
14K561,2009,87.9
14K586,2015,72.4
14K586,2014,69.9
14K586,2013,65.4
14K586,2012,67.1
14K586,2011,66.7
14K586,2010,46.8
14K586,2009,60.3
14K610,2015,70.9
14K610,2014,76.7
14K610,2013,73.8
14K610,2012,57
14K610,2011,46.9
14K610,2010,50.8
14K610,2009,44.9
14K614,2015,96.8
14K614,2014,97.1
14K614,2013,100
14K614,2012,100
14K614,2011,100
14K632,2015,s
14K632,2013,75.9
14K632,2012,68.2
14K632,2011,73.2
14K632,2010,52.9
14K632,2009,45.9
14K685,2015,78.6
14K685,2014,79.2
14K685,2013,56.1
14K685,2012,77.3
14K685,2011,66.1
14K685,2010,63.8
14K685,2009,77.6
15K027,2010,s
15K423,2015,17.8
15K423,2014,18.4
15K423,2013,45.2
15K423,2012,20.8
15K423,2011,30.9
15K429,2015,97.7
15K429,2014,96.2
15K429,2013,73.5
15K429,2012,79.1
15K429,2011,70.6
15K429,2010,55.1
15K429,2009,75
15K448,2015,89.5
15K448,2014,76.9
15K448,2013,90.9
15K448,2012,89.7
15K448,2011,88.6
15K448,2010,90.2
15K448,2009,85.7
15K462,2015,90.7
15K462,2014,79.7
15K462,2013,85.4
15K462,2012,82.8
15K462,2011,89.2
15K462,2010,84.5
15K462,2009,81.1
15K463,2015,65.5
15K463,2014,63.3
15K463,2013,65.4
15K463,2012,72.1
15K463,2011,63.8
15K463,2010,61.5
15K463,2009,62.9
15K464,2015,85.7
15K464,2014,82.1
15K464,2013,62.9
15K464,2012,84.8
15K464,2011,66.7
15K464,2010,62.9
15K464,2009,39
15K497,2015,72.5
15K497,2014,64.1
15K497,2013,77.6
15K497,2012,68.9
15K497,2011,66.1
15K497,2010,65.2
15K497,2009,47.3
15K519,2015,86.9
15K519,2014,89.8
15K519,2013,78.7
15K519,2012,81.4
15K519,2011,80
15K519,2010,73.3
15K519,2009,79.5
15K529,2015,5.6
15K529,2014,4.2
15K529,2013,10.3
15K529,2012,11.1
15K529,2011,16.7
15K529,2010,9.9
15K529,2009,8.4
15K530,2010,55.6
15K530,2009,40.8
15K592,2015,55.2
15K592,2014,77.8
15K592,2013,64.7
15K592,2012,67.3
15K592,2011,s
15K592,2010,s
15K656,2015,91.4
15K656,2014,88.1
15K656,2013,84.5
15K656,2012,87.6
15K656,2011,92.7
15K656,2010,78.8
15K656,2009,81.5
15K667,2015,82.9
15K667,2014,86.5
15K667,2013,77.2
15K667,2012,67.4
15K667,2011,66.5
15K667,2010,69.9
15K667,2009,71.9
15K684,2015,98.7
15K684,2014,100
15K684,2013,98.8
15K684,2012,97.5
15K684,2011,94.7
15K684,2010,s
15K698,2015,11.1
15K698,2014,9.2
15K698,2013,6.6
15K698,2012,10.8
15K698,2011,3.4
15K698,2010,7.2
15K698,2009,11.5
16K393,2014,s
16K393,2013,59.1
16K393,2012,63.2
16K393,2011,71.4
16K393,2010,66.7
16K393,2009,78
16K455,2015,77
16K455,2014,71.8
16K455,2013,63.9
16K455,2012,58.3
16K455,2011,52.8
16K455,2010,42.9
16K455,2009,44.1
16K498,2015,79.4
16K498,2014,83.6
16K498,2013,74.2
16K498,2012,76.4
16K498,2011,73.4
16K498,2010,79.5
16K498,2009,58.7
16K669,2015,29.1
16K669,2014,30.7
16K669,2013,18.8
16K669,2012,18.3
16K669,2011,18.5
16K669,2010,13.8
16K688,2015,77.3
16K688,2014,81.4
16K688,2013,65.7
16K688,2012,71.8
16K688,2011,63.9
16K688,2010,46.8
16K688,2009,55.8
16K765,2015,81.8
16K765,2014,81.9
16K765,2013,s
16K765,2012,s
17K122,2015,76.7
17K122,2014,75.2
17K122,2013,79.5
17K122,2012,67.6
17K122,2011,73.2
17K382,2015,80.6
17K382,2014,70.3
17K382,2013,65.1
17K382,2012,58.9
17K382,2011,60.4
17K382,2010,65.2
17K382,2009,70.8
17K408,2015,88.9
17K408,2014,88
17K408,2013,52.8
17K408,2012,51.7
17K408,2011,62.5
17K408,2010,68.6
17K408,2009,44.3
17K489,2015,40
17K489,2014,28.6
17K489,2013,10.9
17K489,2012,10
17K489,2011,10
17K489,2010,13.2
17K489,2009,8.3
17K524,2015,56.7
17K524,2014,71.2
17K524,2013,63.4
17K524,2012,72.2
17K524,2011,69.2
17K524,2010,55.8
17K524,2009,65.5
17K528,2015,83.8
17K528,2014,78
17K528,2013,59.3
17K528,2012,64.9
17K528,2011,60.7
17K528,2010,56
17K528,2009,56.8
17K531,2015,81.7
17K531,2014,83.1
17K531,2013,74.6
17K531,2012,82.1
17K531,2011,82.2
17K531,2010,81.5
17K531,2009,70
17K533,2015,s
17K533,2014,s
17K533,2013,49.1
17K533,2012,56.8
17K533,2011,54.8
17K533,2010,65.2
17K533,2009,52.8
17K537,2015,82.7
17K537,2014,82.4
17K537,2013,79.4
17K537,2012,76.8
17K537,2011,80
17K537,2010,71.4
17K537,2009,68
17K539,2015,78.5
17K539,2014,78.5
17K539,2013,82.9
17K539,2012,75.5
17K539,2011,70.9
17K539,2010,77.1
17K539,2009,70.7
17K543,2015,100
17K543,2014,91.9
17K543,2013,97.6
17K543,2012,94.9
17K543,2011,97.2
17K543,2010,97.6
17K543,2009,96.3
17K544,2011,70.6
17K544,2010,73.8
17K544,2009,57.8
17K546,2015,87.6
17K546,2014,93.1
17K546,2013,94.6
17K546,2012,93.3
17K546,2011,95.4
17K546,2010,92.5
17K546,2009,94.4
17K547,2015,75
17K547,2014,66.7
17K547,2013,73.2
17K547,2012,76.7
17K547,2011,75.7
17K547,2010,78.2
17K547,2009,62.7
17K548,2015,80.3
17K548,2014,79.2
17K548,2013,74.4
17K548,2012,88.3
17K548,2011,79.8
17K548,2010,68.7
17K548,2009,67.9
17K568,2015,26.4
17K568,2014,23.5
17K568,2013,25.5
17K568,2012,24.1
17K568,2011,28.8
17K568,2010,24.7
17K568,2009,21.7
17K590,2015,95.4
17K590,2014,97.6
17K590,2013,97.9
17K590,2012,95.7
17K590,2011,96.3
17K590,2010,91.2
17K590,2009,96.6
17K600,2015,80.6
17K600,2014,74.5
17K600,2013,75.1
17K600,2012,72
17K600,2011,69.4
17K600,2010,77.6
17K600,2009,72.1
17K625,2011,s
17K625,2010,45.8
17K625,2009,39.8
17K646,2015,11.1
17K646,2014,43.8
17K646,2013,22
17K646,2012,17
17K646,2011,19.4
17K646,2010,10.8
17K646,2009,18.5
17K745,2015,92.9
17K745,2014,97.4
17K745,2013,96.5
17K745,2012,92.7
17K745,2011,s
17K751,2015,81.1
17K751,2014,79.1
17K751,2013,82.7
17K751,2012,76.4
17K751,2011,72.8
17K751,2010,71
17K751,2009,s
18K563,2015,86.7
18K563,2014,90
18K563,2013,89.2
18K563,2012,87.2
18K563,2011,90.8
18K563,2010,87.8
18K563,2009,90.5
18K566,2015,75
18K566,2014,70.5
18K566,2013,78
18K566,2012,67.7
18K566,2011,69.5
18K566,2010,51.6
18K566,2009,51.3
18K567,2015,85.7
18K567,2014,82.3
18K567,2013,82.8
18K567,2012,68.2
18K567,2011,71
18K567,2010,67.1
18K567,2009,62.8
18K569,2015,75.3
18K569,2014,81.2
18K569,2013,85.7
18K569,2012,72.2
18K569,2011,77.1
18K569,2010,80.7
18K569,2009,71.6
18K576,2015,78.5
18K576,2014,82.1
18K576,2013,78.1
18K576,2012,78.1
18K576,2011,73.7
18K576,2010,67.5
18K576,2009,86.3
18K578,2015,15.3
18K578,2014,20.6
18K578,2013,22.6
18K578,2012,18.9
18K578,2011,20.2
18K578,2010,25.4
18K578,2009,19.6
18K589,2015,s
18K589,2014,s
18K589,2013,59.3
18K589,2012,69.1
18K589,2011,48.8
18K589,2010,55.6
18K589,2009,44.6
18K617,2015,83.6
18K617,2014,57.4
18K617,2013,69.7
18K617,2012,74.7
18K617,2011,80.3
18K617,2010,69.7
18K617,2009,67.5
18K629,2015,71.3
18K629,2014,79.8
18K629,2013,69.3
18K629,2012,61.7
18K629,2011,62.2
18K629,2010,61
18K629,2009,65.1
18K633,2015,88.5
18K633,2014,91.1
18K633,2013,92.9
18K633,2012,87.4
18K633,2011,95.1
18K633,2010,91.5
18K633,2009,94.1
18K635,2015,29.2
18K635,2014,24.1
18K635,2013,21.4
18K635,2012,13.5
18K635,2011,11.9
18K635,2010,11.9
18K635,2009,3.6
18K637,2015,87.2
18K637,2014,82.7
18K637,2013,80.6
18K637,2012,81.3
18K637,2011,83.9
18K637,2010,68.9
18K637,2009,60.3
18K642,2015,65.9
18K642,2014,52.5
18K642,2013,58.6
18K642,2012,65.3
18K642,2011,61
18K642,2010,63.8
18K642,2009,65.7
18K673,2015,25
18K673,2014,24.3
18K673,2013,30
18K673,2012,27
18K673,2011,25
18K673,2010,23.6
18K673,2009,12.7
19K404,2015,94.3
19K404,2014,87.7
19K404,2013,88.1
19K404,2012,88.7
19K404,2011,75.3
19K404,2010,80
19K404,2009,72.9
19K409,2015,96.6
19K409,2014,80.7
19K409,2013,95.2
19K409,2012,91.4
19K409,2011,88.2
19K409,2010,92.7
19K409,2009,85.2
19K420,2009,s
19K422,2015,95.4
19K422,2014,s
19K502,2015,81.5
19K502,2014,74.4
19K502,2013,71.4
19K502,2012,84.9
19K502,2011,75
19K502,2010,73.9
19K502,2009,65.2
19K504,2015,65.7
19K504,2014,56.3
19K504,2013,63.5
19K504,2012,65.4
19K504,2011,69.2
19K504,2010,54.2
19K504,2009,57
19K507,2015,93.5
19K507,2014,80.4
19K507,2013,52.6
19K507,2012,76.9
19K507,2011,70.8
19K507,2010,71.2
19K507,2009,71
19K510,2015,73.6
19K510,2014,73.2
19K510,2013,66.7
19K510,2012,73.9
19K510,2011,68.2
19K510,2010,57.5
19K510,2009,65.4
19K583,2015,81
19K583,2014,81
19K583,2013,64
19K583,2012,67.4
19K583,2011,55.1
19K583,2010,44
19K583,2009,28.7
19K615,2015,70.6
19K615,2014,77.4
19K615,2013,73.3
19K615,2012,74.8
19K615,2011,58.5
19K615,2010,65.4
19K615,2009,67.6
19K618,2015,95.6
19K618,2014,85.3
19K618,2013,73.9
19K618,2012,74.7
19K618,2011,78.9
19K618,2010,67
19K618,2009,51.4
19K639,2015,70.7
19K639,2014,67.5
19K639,2013,63
19K639,2012,60.5
19K639,2011,54.8
19K639,2010,52.8
19K639,2009,49.5
19K659,2015,85.4
19K659,2014,86
19K659,2013,68.3
19K659,2012,75.6
19K659,2011,57.7
19K659,2010,50
19K659,2009,47.3
20K609,2009,s
19K660,2015,83.3
19K660,2014,77.3
19K660,2013,67.6
19K660,2012,66
19K660,2011,58.2
19K660,2010,50
19K660,2009,64.3
19K683,2015,69.9
19K683,2014,71.4
19K683,2013,73
19K683,2012,60.8
19K683,2011,81.7
19K683,2010,84.3
19K683,2009,83.1
19K764,2015,84.9
19K764,2014,80.5
19K764,2013,s
19K764,2012,s
20K445,2015,77.7
20K445,2014,78.5
20K445,2013,79.9
20K445,2012,72.5
20K445,2011,74.2
20K445,2010,70.3
20K445,2009,68.1
20K485,2015,91.1
20K485,2014,91.1
20K485,2013,88.1
20K485,2012,83.6
20K485,2011,87.5
20K485,2010,87.1
20K485,2009,83.3
20K490,2015,79.5
20K490,2014,80.6
20K490,2013,75.3
20K490,2012,77.2
20K490,2011,74.9
20K490,2010,68.2
20K490,2009,70
20K505,2015,68.5
20K505,2014,69.5
20K505,2013,67.7
20K505,2012,61.9
20K505,2011,62.9
20K505,2010,58.2
20K505,2009,58.3
20K609,2015,97
20K609,2014,92.9
20K609,2013,92.9
20K609,2012,93.7
20K609,2011,89.6
20K609,2010,96.9
21K337,2015,62
21K337,2014,70
21K337,2013,67
21K337,2012,67.6
21K337,2011,75.9
21K337,2010,59.5
21K337,2009,50.6
21K344,2015,76.9
21K344,2014,78.5
21K344,2013,66.9
21K344,2012,80.9
21K344,2011,84
21K344,2010,70.2
21K344,2009,78.2
21K348,2015,70
21K348,2014,70.6
21K348,2013,68.5
21K348,2012,69.4
21K348,2011,70.8
21K348,2010,84.5
21K348,2009,72.7
21K410,2015,83.2
21K410,2014,74.7
21K410,2013,71.9
21K410,2012,67.3
21K410,2011,66.6
21K410,2010,70.2
21K410,2009,67
21K468,2015,96.5
21K468,2014,100
21K468,2013,97.5
21K468,2012,96.3
21K468,2011,93.7
21K468,2010,90.7
21K468,2009,91.3
21K525,2015,83.6
21K525,2014,83.2
21K525,2013,80.5
21K525,2012,82.2
21K525,2011,83.1
21K525,2010,81.4
21K525,2009,77.9
21K540,2015,79.3
21K540,2014,82.5
21K540,2013,80.3
21K540,2012,75.4
21K540,2011,70.2
21K540,2010,79.2
21K540,2009,74.2
21K559,2015,93.8
21K559,2014,90.5
21K559,2013,92.1
21K559,2012,94.7
21K559,2011,94.7
21K559,2010,92.1
21K559,2009,91.1
21K572,2015,86.6
21K572,2014,88.7
21K572,2013,84.1
21K572,2012,92.3
21K572,2011,82.1
21K572,2010,83.6
21K572,2009,75
21K620,2015,74.7
21K620,2014,68.8
21K620,2013,71.5
21K620,2012,47.4
21K620,2011,63
21K620,2010,58.4
21K620,2009,61
21K690,2015,79.2
21K690,2014,80.5
21K690,2013,84.7
21K690,2012,81.1
21K690,2011,75.5
21K690,2010,78.3
21K690,2009,75.2
21K728,2015,17.6
21K728,2014,29.7
21K728,2013,16.2
21K728,2012,14.5
21K728,2011,14.9
21K728,2010,13.2
21K728,2009,17.6
22K405,2015,93.9
22K405,2014,92.3
22K405,2013,89.9
22K405,2012,90.5
22K405,2011,91.4
22K405,2010,89.5
22K405,2009,85
22K425,2015,81.4
22K425,2014,82.4
22K425,2013,83.1
22K425,2012,81.3
22K425,2011,81.5
22K425,2010,75.9
22K425,2009,74.6
22K495,2012,64.7
22K495,2011,54.4
22K495,2010,48.7
22K495,2009,44
22K535,2015,97
22K535,2014,93.6
22K535,2013,94.5
22K535,2012,95.1
22K535,2011,98.8
22K535,2010,96.7
22K535,2009,96.4
22K555,2015,100
22K555,2014,99.3
22K555,2013,97.9
22K555,2012,98
22K555,2011,99.4
22K555,2010,100
22K555,2009,s
22K611,2015,79.8
22K611,2014,87.2
22K611,2013,75.5
22K611,2012,s
22K630,2015,26.9
22K630,2014,16.7
22K630,2013,23
22K630,2012,19.6
22K630,2011,24.7
22K630,2010,16.3
23K493,2015,78.7
23K493,2014,85.7
23K493,2013,63.3
23K493,2012,67.4
23K493,2011,64.4
23K493,2010,57
23K493,2009,55.7
23K514,2015,86.1
23K514,2014,56.5
23K514,2013,67.1
23K514,2012,58.3
23K514,2011,57.5
23K514,2010,53.3
23K514,2009,57.3
23K643,2015,25.9
23K643,2014,11.1
23K643,2013,16.9
23K643,2012,16.7
23K643,2011,18.5
23K643,2010,19.7
23K643,2009,18.6
23K644,2015,90
23K644,2014,91.1
23K644,2013,97.2
23K644,2012,88.7
23K644,2011,94.8
23K647,2015,14.6
23K647,2014,25.8
23K647,2013,21.9
23K647,2012,23.4
23K647,2011,20.8
23K647,2010,35.4
23K647,2009,30.7
23K697,2015,70.3
23K697,2014,74.1
23K697,2013,69.2
23K697,2012,67
23K697,2011,67.5
23K697,2010,66.3
23K697,2009,72.6
24Q236,2015,69.3
24Q236,2014,55.6
24Q236,2013,58.6
24Q236,2012,s
